"clientId","transactionId","sku","name","units","value","subcategory","category"
"xeta","ACT1_M_87053","CHEMBL1916283","CHEMBL1916283",5.68,1316.14,"PotassiumTartrate","carbon"
"xeta","ACT1_M_87055","CHEMBL184271","CHEMBL184271",7.56,1503.15,"Bakingsoda","soda"
"xeta","ACT1_M_87058","CHEMBL2164744","CHEMBL2164744",8.78,739.25,"Acetaminophen","soda"
"xeta","ACT1_M_87059","CHEMBL1940279","CHEMBL1940279",6.95,118.59,"AceticAcid","acid"
"xeta","ACT1_M_87060","CHEMBL631","CHEMBL631",4.58,770.68,"Ehtanol","H2"
"xeta","ACT1_M_87061","CHEMBL1303766","CHEMBL1303766",7.85,956.39,"CarbonDioxide","carbon"
"xeta","ACT1_M_87062","CHEMBL2036782","CHEMBL2036782",3.95,25.14,"CalciumCarbonate","calcium"
"xeta","ACT1_M_87063","CHEMBL20210","CHEMBL20210",2.28,1873.89,"SodiumChloride","calcium"
"xeta","ACT1_M_87064","CHEMBL2336331","CHEMBL2336331",5.19,411.49,"Methane","carbon"
"xeta","ACT1_M_87070","CHEMBL277474","CHEMBL277474",4.11,1604.09,"Aspirin","carbon"
"xeta","ACT1_M_87071","CHEMBL2179668","CHEMBL2179668",1.64,1717.88,"PotassiumTartrate","carbon"
"xeta","ACT1_M_87073","CHEMBL1349","CHEMBL1349",1.86,1422.02,"Bakingsoda","soda"
"xeta","ACT1_M_87074","CHEMBL1949685","CHEMBL1949685",9.85,768.85,"Acetaminophen","soda"
"xeta","ACT1_M_87075","CHEMBL2011908","CHEMBL2011908",8.85,1168.66,"AceticAcid","acid"
"xeta","ACT1_M_87076","CHEMBL392559","CHEMBL392559",4.26,406.37,"Ehtanol","H2"
"xeta","ACT1_M_87077","CHEMBL760","CHEMBL760",7.37,27.44,"CarbonDioxide","carbon"
"xeta","ACT1_M_87078","CHEMBL2158834","CHEMBL2158834",8.08,1516.41,"CalciumCarbonate","calcium"
"xeta","ACT1_M_87083","CHEMBL1385161","CHEMBL1385161",9.03,1414.52,"SodiumChloride","calcium"
"xeta","ACT1_M_87084","CHEMBL452861","CHEMBL452861",4.93,658.33,"Methane","carbon"
"xeta","ACT1_M_87085","CHEMBL324343","CHEMBL324343",9.84,1538.69,"Aspirin","carbon"
"xeta","ACT1_M_87086","CHEMBL379350","CHEMBL379350",1.23,1196.86,"PotassiumTartrate","carbon"
"xeta","ACT1_M_87087","CHEMBL1468936","CHEMBL1468936",9.98,445.38,"Bakingsoda","soda"
"xeta","ACT1_M_87088","CHEMBL1778627","CHEMBL1778627",7.48,1522.12,"Acetaminophen","soda"
"xeta","ACT1_M_87089","CHEMBL1762521","CHEMBL1762521",7.32,1963.6,"AceticAcid","acid"
"xeta","ACT1_M_87092","CHEMBL2170985","CHEMBL2170985",5.5,464.94,"Ehtanol","H2"
"xeta","ACT1_M_87100","CHEMBL91428","CHEMBL91428",2.46,1977.41,"CarbonDioxide","carbon"
"xeta","ACT1_M_87103","CHEMBL567175","CHEMBL567175",3.73,786.05,"CalciumCarbonate","calcium"
"xeta","ACT1_M_87106","CHEMBL1916083","CHEMBL1916083",9.95,1170.54,"SodiumChloride","calcium"
"xeta","ACT1_M_87113","CHEMBL2335865","CHEMBL2335865",6.96,54.29,"Methane","carbon"
"xeta","ACT1_M_87121","CHEMBL384536","CHEMBL384536",8.98,857.84,"Aspirin","carbon"
"xeta","ACT1_M_87122","CHEMBL313907","CHEMBL313907",6.81,1221.16,"PotassiumTartrate","carbon"
"xeta","ACT1_M_87123","CHEMBL2059910","CHEMBL2059910",5.31,475.31,"Bakingsoda","soda"
"xeta","ACT1_M_87126","CHEMBL1809062","CHEMBL1809062",8.47,577,"Acetaminophen","soda"
"xeta","ACT1_M_87128","CHEMBL2035039","CHEMBL2035039",8.68,1191.58,"AceticAcid","acid"
"xeta","ACT1_M_87130","CHEMBL1824040","CHEMBL1824040",3.71,324.46,"Ehtanol","H2"
"xeta","ACT1_M_87131","CHEMBL569","CHEMBL569",3.06,1824.69,"CarbonDioxide","carbon"
"xeta","ACT1_M_87132","CHEMBL515839","CHEMBL515839",7.57,1078.67,"CalciumCarbonate","calcium"
"xeta","ACT1_M_87134","CHEMBL2207655","CHEMBL2207655",1.54,43.21,"SodiumChloride","calcium"
"xeta","ACT1_M_87135","CHEMBL789","CHEMBL789",7.67,1144.55,"Methane","carbon"
"xeta","ACT1_M_87137","CHEMBL51931","CHEMBL51931",5.07,1578.66,"Aspirin","carbon"
"xeta","ACT1_M_87139","CHEMBL235789","CHEMBL235789",1.74,420.56,"PotassiumTartrate","carbon"
"xeta","ACT1_M_87140","CHEMBL443684","CHEMBL443684",2.77,106.51,"Bakingsoda","soda"
"xeta","ACT1_M_87142","CHEMBL273235","CHEMBL273235",2.94,1649.13,"Acetaminophen","soda"
"xeta","ACT1_M_87144","CHEMBL1270671","CHEMBL1270671",6.48,1898.69,"AceticAcid","acid"
"xeta","ACT1_M_87145","CHEMBL2152906","CHEMBL2152906",4.45,1884.55,"Ehtanol","H2"
"xeta","ACT1_M_87147","CHEMBL11336","CHEMBL11336",4.89,48.92,"CarbonDioxide","carbon"
"xeta","ACT1_M_87148","CHEMBL2315158","CHEMBL2315158",2.17,497.59,"CalciumCarbonate","calcium"
"xeta","ACT1_M_87149","CHEMBL1762","CHEMBL1762",1.18,470.09,"SodiumChloride","calcium"
"xeta","ACT1_M_87150","CHEMBL550777","CHEMBL550777",4.93,1222.95,"Methane","carbon"
"xeta","ACT1_M_87151","CHEMBL1163879","CHEMBL1163879",4.88,2065.02,"Aspirin","carbon"
"xeta","ACT1_M_87152","CHEMBL554169","CHEMBL554169",8.76,1598.66,"PotassiumTartrate","carbon"
"xeta","ACT1_M_87153","CHEMBL2062564","CHEMBL2062564",6.2,883.64,"Bakingsoda","soda"
"xeta","ACT1_M_87156","CHEMBL561339","CHEMBL561339",9.1,499.54,"Acetaminophen","soda"
"xeta","ACT1_M_87160","CHEMBL1682810","CHEMBL1682810",1.5,1661.62,"AceticAcid","acid"
"xeta","ACT1_M_87162","CHEMBL1536083","CHEMBL1536083",2.37,598.45,"Ehtanol","H2"
"xeta","ACT1_M_87164","CHEMBL1950730","CHEMBL1950730",7.68,2087.5,"CarbonDioxide","carbon"
"xeta","ACT1_M_87169","CHEMBL60066","CHEMBL60066",2.46,1889.49,"CalciumCarbonate","calcium"
"xeta","ACT1_M_87171","CHEMBL1927039","CHEMBL1927039",9.7,17.04,"SodiumChloride","calcium"
"xeta","ACT1_M_87175","CHEMBL403813","CHEMBL403813",8.67,1373.54,"Methane","carbon"
"xeta","ACT1_M_87177","CHEMBL2086688","CHEMBL2086688",6.62,1680.41,"Aspirin","carbon"
"xeta","ACT1_M_87180","CHEMBL430507","CHEMBL430507",9.91,1682.42,"PotassiumTartrate","carbon"
"xeta","ACT1_M_87181","CHEMBL1762536","CHEMBL1762536",8.09,1832.89,"Bakingsoda","soda"
"xeta","ACT1_M_87188","CHEMBL87277","CHEMBL87277",8.97,2104.05,"Acetaminophen","soda"
"xeta","ACT1_M_87189","CHEMBL878","CHEMBL878",8.29,2040.76,"AceticAcid","acid"
"xeta","ACT1_M_87190","CHEMBL499864","CHEMBL499864",8.63,858.99,"Ehtanol","H2"
"xeta","ACT1_M_87192","CHEMBL1610495","CHEMBL1610495",7.68,497.4,"CarbonDioxide","carbon"
"xeta","ACT1_M_87194","CHEMBL2325622","CHEMBL2325622",8.56,656.57,"CalciumCarbonate","calcium"
"xeta","ACT1_M_87195","CHEMBL1081627","CHEMBL1081627",9.31,1757.23,"SodiumChloride","calcium"
"xeta","ACT1_M_87200","CHEMBL198497","CHEMBL198497",3.4,326.27,"Methane","carbon"
"xeta","ACT1_M_87201","CHEMBL453261","CHEMBL453261",9.57,898.14,"Aspirin","carbon"
"xeta","ACT1_M_87204","CHEMBL2325987","CHEMBL2325987",1.48,1862.03,"PotassiumTartrate","carbon"
"xeta","ACT1_M_87205","CHEMBL518760","CHEMBL518760",7.25,1490.3,"Bakingsoda","soda"
"xeta","ACT1_M_87206","CHEMBL1917444","CHEMBL1917444",5.86,861.27,"Acetaminophen","soda"
"xeta","ACT1_M_87208","CHEMBL1916281","CHEMBL1916281",8.61,518.23,"AceticAcid","acid"
"xeta","ACT1_M_87214","CHEMBL1917418","CHEMBL1917418",1.17,2020.89,"Ehtanol","H2"
"xeta","ACT1_M_87215","CHEMBL556667","CHEMBL556667",7.62,352.6,"CarbonDioxide","carbon"
"xeta","ACT1_M_87218","CHEMBL1481","CHEMBL1481",2.56,1892.12,"CalciumCarbonate","calcium"
"xeta","ACT1_M_87220","CHEMBL1938681","CHEMBL1938681",2.4,831.12,"SodiumChloride","calcium"
"xeta","ACT1_M_87224","CHEMBL559696","CHEMBL559696",5.8,1864.44,"Methane","carbon"
"xeta","ACT1_M_87226","CHEMBL2087853","CHEMBL2087853",3.29,1434.37,"Aspirin","carbon"
"xeta","ACT1_M_87237","CHEMBL567","CHEMBL567",1.33,496.52,"PotassiumTartrate","carbon"
"xeta","ACT1_M_87240","CHEMBL2071095","CHEMBL2071095",9.9,1889.64,"Bakingsoda","soda"
"xeta","ACT1_M_87241","CHEMBL256711","CHEMBL256711",7.8,742.37,"Acetaminophen","soda"
"xeta","ACT1_M_87243","CHEMBL1682830","CHEMBL1682830",5.86,554.12,"AceticAcid","acid"
"xeta","ACT1_M_87249","CHEMBL1649771","CHEMBL1649771",5.3,250.18,"Ehtanol","H2"
"xeta","ACT1_M_87252","CHEMBL402553","CHEMBL402553",3.27,1252.43,"CarbonDioxide","carbon"
"xeta","ACT1_M_87254","CHEMBL1645105","CHEMBL1645105",1.94,994.48,"CalciumCarbonate","calcium"
"xeta","ACT1_M_87257","CHEMBL2023704","CHEMBL2023704",6.98,1547.2,"SodiumChloride","calcium"
"xeta","ACT1_M_87258","CHEMBL2164682","CHEMBL2164682",5.13,1528.24,"Methane","carbon"
"xeta","ACT1_M_87260","CHEMBL1734492","CHEMBL1734492",4.28,450.57,"Aspirin","carbon"
"xeta","ACT1_M_87261","CHEMBL1683038","CHEMBL1683038",9.86,2120.65,"PotassiumTartrate","carbon"
"xeta","ACT1_M_87267","CHEMBL2030443","CHEMBL2030443",4.51,1743.74,"Bakingsoda","soda"
"xeta","ACT1_M_87272","CHEMBL213495","CHEMBL213495",2.27,1876.71,"Acetaminophen","soda"
"xeta","ACT1_M_87273","CHEMBL1483","CHEMBL1483",2.82,1645.15,"AceticAcid","acid"
"xeta","ACT1_M_87274","CHEMBL565755","CHEMBL565755",9.54,1751.09,"Ehtanol","H2"
"xeta","ACT1_M_87275","CHEMBL1644358","CHEMBL1644358",8.19,1324.71,"CarbonDioxide","carbon"
"xeta","ACT1_M_87276","CHEMBL284237","CHEMBL284237",7.45,1147.6,"CalciumCarbonate","calcium"
"xeta","ACT1_M_87278","CHEMBL79537","CHEMBL79537",5.65,247,"SodiumChloride","calcium"
"xeta","ACT1_M_87279","CHEMBL274642","CHEMBL274642",6.58,2022.79,"Methane","carbon"
"xeta","ACT1_M_87280","CHEMBL1807872","CHEMBL1807872",7.53,296.77,"Aspirin","carbon"
"xeta","ACT1_M_87292","CHEMBL2036737","CHEMBL2036737",3.17,1504.75,"PotassiumTartrate","carbon"
"xeta","ACT1_M_87293","CHEMBL1347379","CHEMBL1347379",2.62,1953.59,"Bakingsoda","soda"
"xeta","ACT1_M_87295","CHEMBL72683","CHEMBL72683",9.37,702.31,"Acetaminophen","soda"
"xeta","ACT1_M_87296","CHEMBL1946017","CHEMBL1946017",7.58,1139.43,"AceticAcid","acid"
"xeta","ACT1_M_87300","CHEMBL1083642","CHEMBL1083642",5.22,2109.05,"Ehtanol","H2"
"xeta","ACT1_M_87301","CHEMBL2088259","CHEMBL2088259",9.77,232.03,"CarbonDioxide","carbon"
"xeta","ACT1_M_87304","CHEMBL202314","CHEMBL202314",1.15,415.83,"CalciumCarbonate","calcium"
"xeta","ACT1_M_87305","CHEMBL2152074","CHEMBL2152074",4.54,1704.92,"SodiumChloride","calcium"
"xeta","ACT1_M_87306","CHEMBL499520","CHEMBL499520",5.57,1469.07,"Methane","carbon"
"xeta","ACT1_M_87307","CHEMBL1229059","CHEMBL1229059",9.29,775.4,"Aspirin","carbon"
"xeta","ACT1_M_87310","CHEMBL1444","CHEMBL1444",2.46,1858.74,"PotassiumTartrate","carbon"
"xeta","ACT1_M_87315","CHEMBL218713","CHEMBL218713",3.27,1088.76,"Bakingsoda","soda"
"xeta","ACT1_M_87317","CHEMBL205627","CHEMBL205627",7.67,244.29,"Acetaminophen","soda"
"xeta","ACT1_M_87318","CHEMBL1871428","CHEMBL1871428",5.13,1905.06,"AceticAcid","acid"
"xeta","ACT1_M_87319","CHEMBL1340633","CHEMBL1340633",1.64,994.14,"Ehtanol","H2"
"xeta","ACT1_M_87327","CHEMBL8953","CHEMBL8953",7.76,538.5,"CarbonDioxide","carbon"
"xeta","ACT1_M_87333","CHEMBL257176","CHEMBL257176",2.31,333.47,"CalciumCarbonate","calcium"
"xeta","ACT1_M_87334","CHEMBL95925","CHEMBL95925",4.02,1504.01,"SodiumChloride","calcium"
"xeta","ACT1_M_87335","CHEMBL1070","CHEMBL1070",3.75,2115.14,"Methane","carbon"
"xeta","ACT1_M_87336","CHEMBL2169908","CHEMBL2169908",2.93,1944.1,"Aspirin","carbon"
"xeta","ACT1_M_87338","CHEMBL1950721","CHEMBL1950721",2.99,272.33,"PotassiumTartrate","carbon"
"xeta","ACT1_M_87339","CHEMBL333685","CHEMBL333685",8.43,1756.42,"Bakingsoda","soda"
"xeta","ACT1_M_87344","CHEMBL33227","CHEMBL33227",8.38,790.5,"Acetaminophen","soda"
"xeta","ACT1_M_87348","CHEMBL1706173","CHEMBL1706173",8.01,1280.63,"AceticAcid","acid"
"xeta","ACT1_M_87352","CHEMBL488084","CHEMBL488084",4.72,2021.39,"Ehtanol","H2"
"xeta","ACT1_M_87353","CHEMBL1535688","CHEMBL1535688",2.27,1986.63,"CarbonDioxide","carbon"
"xeta","ACT1_M_87354","CHEMBL1231206","CHEMBL1231206",4.47,1760.01,"CalciumCarbonate","calcium"
"xeta","ACT1_M_87355","CHEMBL1718949","CHEMBL1718949",5.67,227.02,"SodiumChloride","calcium"
"xeta","ACT1_M_87356","CHEMBL1824043","CHEMBL1824043",6.81,1374.96,"Methane","carbon"
"xeta","ACT1_M_87357","CHEMBL38688","CHEMBL38688",8.52,164.66,"Aspirin","carbon"
"xeta","ACT1_M_87358","CHEMBL1770475","CHEMBL1770475",8.22,851.04,"PotassiumTartrate","carbon"
"xeta","ACT1_M_87359","CHEMBL2086684","CHEMBL2086684",6.1,745.64,"Bakingsoda","soda"
"xeta","ACT1_M_87360","CHEMBL122617","CHEMBL122617",4.01,254.72,"Acetaminophen","soda"
"xeta","ACT1_M_87361","CHEMBL1513816","CHEMBL1513816",7.68,769.53,"AceticAcid","acid"
"xeta","ACT1_M_87362","CHEMBL2326624","CHEMBL2326624",8.12,1588.44,"Ehtanol","H2"
"xeta","ACT1_M_87363","CHEMBL340450","CHEMBL340450",9.99,1830.37,"CarbonDioxide","carbon"
"xeta","ACT1_M_87364","CHEMBL1223873","CHEMBL1223873",2.47,81.69,"CalciumCarbonate","calcium"
"xeta","ACT1_M_87365","CHEMBL1242565","CHEMBL1242565",7.32,1356.8,"SodiumChloride","calcium"
"xeta","ACT1_M_87366","CHEMBL2031168","CHEMBL2031168",8.05,1375.9,"Methane","carbon"
"xeta","ACT1_M_87367","CHEMBL1405928","CHEMBL1405928",6.6,660.06,"Aspirin","carbon"
"xeta","ACT1_M_87368","CHEMBL62136","CHEMBL62136",5.8,112.03,"PotassiumTartrate","carbon"
"xeta","ACT1_M_87369","CHEMBL1087399","CHEMBL1087399",7.73,728.56,"Bakingsoda","soda"
"xeta","ACT1_M_87370","CHEMBL640","CHEMBL640",9.31,1594.99,"Acetaminophen","soda"
"xeta","ACT1_M_87371","CHEMBL373339","CHEMBL373339",5.04,160.56,"AceticAcid","acid"
"xeta","ACT1_M_87373","CHEMBL1995326","CHEMBL1995326",2.75,180.39,"Ehtanol","H2"
"xeta","ACT1_M_87375","CHEMBL184347","CHEMBL184347",4.64,269.7,"CarbonDioxide","carbon"
"xeta","ACT1_M_87376","CHEMBL441225","CHEMBL441225",7.3,675.71,"CalciumCarbonate","calcium"
"xeta","ACT1_M_87378","CHEMBL1258166","CHEMBL1258166",9.65,1022.44,"SodiumChloride","calcium"
"xeta","ACT1_M_87380","CHEMBL113187","CHEMBL113187",3.76,1860.79,"Methane","carbon"
"xeta","ACT1_M_87383","CHEMBL73243","CHEMBL73243",5.88,1411.1,"Aspirin","carbon"
"xeta","ACT1_M_87384","CHEMBL211456","CHEMBL211456",3.18,1966.98,"PotassiumTartrate","carbon"
"xeta","ACT1_M_87386","CHEMBL2163586","CHEMBL2163586",3.01,1618.89,"Bakingsoda","soda"
"xeta","ACT1_M_87387","CHEMBL2031164","CHEMBL2031164",8.52,1419.95,"Acetaminophen","soda"
"xeta","ACT1_M_87391","CHEMBL406852","CHEMBL406852",9.49,793.9,"AceticAcid","acid"
"xeta","ACT1_M_87392","CHEMBL1172928","CHEMBL1172928",3.62,260.44,"Ehtanol","H2"
"xeta","ACT1_M_87394","CHEMBL1951893","CHEMBL1951893",8.75,2115.64,"CarbonDioxide","carbon"
"xeta","ACT1_M_87396","CHEMBL2164675","CHEMBL2164675",9.4,601.81,"CalciumCarbonate","calcium"
"xeta","ACT1_M_87399","CHEMBL2326686","CHEMBL2326686",4.04,1147.38,"SodiumChloride","calcium"
"xeta","ACT1_M_87402","CHEMBL1209655","CHEMBL1209655",7.27,1734.49,"Methane","carbon"
"xeta","ACT1_M_87406","CHEMBL2325707","CHEMBL2325707",7.63,1387.42,"Aspirin","carbon"
"xeta","ACT1_M_87407","CHEMBL188369","CHEMBL188369",2.86,561.77,"PotassiumTartrate","carbon"
"xeta","ACT1_M_87408","CHEMBL2331749","CHEMBL2331749",9.15,611.13,"Bakingsoda","soda"
"xeta","ACT1_M_87410","CHEMBL1951916","CHEMBL1951916",4.72,2114.71,"Acetaminophen","soda"
"xeta","ACT1_M_87411","CHEMBL1950854","CHEMBL1950854",2.34,900.59,"AceticAcid","acid"
"xeta","ACT1_M_87413","CHEMBL47406","CHEMBL47406",6.06,1602.91,"Ehtanol","H2"
"xeta","ACT1_M_87414","CHEMBL403963","CHEMBL403963",8.37,113.96,"CarbonDioxide","carbon"
"xeta","ACT1_M_87415","CHEMBL669","CHEMBL669",3.72,1518.63,"CalciumCarbonate","calcium"
"xeta","ACT1_M_87416","CHEMBL109244","CHEMBL109244",4.11,1742.51,"SodiumChloride","calcium"
"xeta","ACT1_M_87417","CHEMBL345937","CHEMBL345937",1.03,360.46,"Methane","carbon"
"xeta","ACT1_M_87418","CHEMBL2171040","CHEMBL2171040",4.24,1888.72,"Aspirin","carbon"
"xeta","ACT1_M_87419","CHEMBL2104888","CHEMBL2104888",2.79,1241.12,"PotassiumTartrate","carbon"
"xeta","ACT1_M_87421","CHEMBL1077827","CHEMBL1077827",8.05,709.93,"Bakingsoda","soda"
"xeta","ACT1_M_87422","CHEMBL300982","CHEMBL300982",8.27,1194.59,"Acetaminophen","soda"
"xeta","ACT1_M_87424","CHEMBL219098","CHEMBL219098",3.03,459.66,"AceticAcid","acid"
"xeta","ACT1_M_87426","CHEMBL1824606","CHEMBL1824606",1.49,1248.36,"Ehtanol","H2"
"xeta","ACT1_M_87427","CHEMBL1218","CHEMBL1218",8.74,857.16,"CarbonDioxide","carbon"
"xeta","ACT1_M_87428","CHEMBL121","CHEMBL121",2.47,647.58,"CalciumCarbonate","calcium"
"xeta","ACT1_M_87430","CHEMBL193200","CHEMBL193200",5.05,1283.3,"SodiumChloride","calcium"
"xeta","ACT1_M_87431","CHEMBL1433131","CHEMBL1433131",8.76,171.86,"Methane","carbon"
"xeta","ACT1_M_87432","CHEMBL72","CHEMBL72",1.15,1709.07,"Aspirin","carbon"
"xeta","ACT1_M_87435","CHEMBL2179269","CHEMBL2179269",1.87,1060.8,"PotassiumTartrate","carbon"
"xeta","ACT1_M_87436","CHEMBL1945033","CHEMBL1945033",5.77,1256.36,"Bakingsoda","soda"
"xeta","ACT1_M_87437","CHEMBL147405","CHEMBL147405",5.86,501.61,"Acetaminophen","soda"
"xeta","ACT1_M_87438","CHEMBL2325713","CHEMBL2325713",6.38,212.62,"AceticAcid","acid"
"xeta","ACT1_M_87439","CHEMBL2164746","CHEMBL2164746",4.81,133.47,"Ehtanol","H2"
"xeta","ACT1_M_87440","CHEMBL1523918","CHEMBL1523918",4.38,159.74,"CarbonDioxide","carbon"
"xeta","ACT1_M_87441","CHEMBL1529080","CHEMBL1529080",6.55,597.5,"CalciumCarbonate","calcium"
"xeta","ACT1_M_87442","CHEMBL291666","CHEMBL291666",9,1069.51,"SodiumChloride","calcium"
"xeta","ACT1_M_87448","CHEMBL2010849","CHEMBL2010849",6.42,338.86,"Methane","carbon"
"xeta","ACT1_M_87450","CHEMBL611","CHEMBL611",9.09,1746.74,"Aspirin","carbon"
"xeta","ACT1_M_87454","CHEMBL2086692","CHEMBL2086692",2.32,1848.83,"PotassiumTartrate","carbon"
"xeta","ACT1_M_87456","CHEMBL81642","CHEMBL81642",3.71,644.74,"Bakingsoda","soda"
"xeta","ACT1_M_87458","CHEMBL167059","CHEMBL167059",8.39,1901.53,"Acetaminophen","soda"
"xeta","ACT1_M_87461","CHEMBL1329874","CHEMBL1329874",5.37,483.3,"AceticAcid","acid"
"xeta","ACT1_M_87462","CHEMBL485618","CHEMBL485618",9.57,547.19,"Ehtanol","H2"
"xeta","ACT1_M_87463","CHEMBL98345","CHEMBL98345",1.52,783.37,"CarbonDioxide","carbon"
"xeta","ACT1_M_87465","CHEMBL1088","CHEMBL1088",7.04,1827.07,"CalciumCarbonate","calcium"
"xeta","ACT1_M_87466","CHEMBL168484","CHEMBL168484",9.2,2059.12,"SodiumChloride","calcium"
"xeta","ACT1_M_87467","CHEMBL2178935","CHEMBL2178935",9.2,1060.54,"Methane","carbon"
"xeta","ACT1_M_87470","CHEMBL1184126","CHEMBL1184126",6.52,263.19,"Aspirin","carbon"
"xeta","ACT1_M_87471","CHEMBL526098","CHEMBL526098",1.88,1025.68,"PotassiumTartrate","carbon"
"xeta","ACT1_M_87473","CHEMBL601719","CHEMBL601719",6.68,813.55,"Bakingsoda","soda"
"xeta","ACT1_M_87474","CHEMBL1784340","CHEMBL1784340",2.12,157.51,"Acetaminophen","soda"
"xeta","ACT1_M_87478","CHEMBL130590","CHEMBL130590",2.09,734.87,"AceticAcid","acid"
"xeta","ACT1_M_87480","CHEMBL1946616","CHEMBL1946616",8.55,141.68,"Ehtanol","H2"
"xeta","ACT1_M_87483","CHEMBL588001","CHEMBL588001",2.15,886.93,"CarbonDioxide","carbon"
"xeta","ACT1_M_87485","CHEMBL1459983","CHEMBL1459983",1.09,1252.05,"CalciumCarbonate","calcium"
"xeta","ACT1_M_87487","CHEMBL2158831","CHEMBL2158831",7.03,569,"SodiumChloride","calcium"
"xeta","ACT1_M_87489","CHEMBL2348651","CHEMBL2348651",6.05,1166.03,"Methane","carbon"
"xeta","ACT1_M_87492","CHEMBL1092926","CHEMBL1092926",5.55,906.16,"Aspirin","carbon"
"xeta","ACT1_M_87494","CHEMBL1829254","CHEMBL1829254",7.89,1497.47,"PotassiumTartrate","carbon"
"xeta","ACT1_M_87496","CHEMBL24850","CHEMBL24850",6.18,496.34,"Bakingsoda","soda"
"xeta","ACT1_M_87497","CHEMBL2171023","CHEMBL2171023",5.1,1645.3,"Acetaminophen","soda"
"xeta","ACT1_M_87501","CHEMBL2059867","CHEMBL2059867",1.21,526.48,"AceticAcid","acid"
"xeta","ACT1_M_87503","CHEMBL1299863","CHEMBL1299863",3.54,389.77,"Ehtanol","H2"
"xeta","ACT1_M_87504","CHEMBL2165054","CHEMBL2165054",1.97,1326.93,"CarbonDioxide","carbon"
"xeta","ACT1_M_87508","CHEMBL2017974","CHEMBL2017974",4.29,570.83,"CalciumCarbonate","calcium"
"xeta","ACT1_M_87510","CHEMBL2058529","CHEMBL2058529",5.09,2002.45,"SodiumChloride","calcium"
"xeta","ACT1_M_87511","CHEMBL612012","CHEMBL612012",7.14,1317.22,"Methane","carbon"
"xeta","ACT1_M_87512","CHEMBL488238","CHEMBL488238",1.08,91.27,"Aspirin","carbon"
"xeta","ACT1_M_87514","CHEMBL421236","CHEMBL421236",8.77,240.47,"PotassiumTartrate","carbon"
"xeta","ACT1_M_87522","CHEMBL1645135","CHEMBL1645135",9.13,1095.56,"Bakingsoda","soda"
"xeta","ACT1_M_87523","CHEMBL1813048","CHEMBL1813048",4.96,705.18,"Acetaminophen","soda"
"xeta","ACT1_M_87526","CHEMBL336923","CHEMBL336923",5.3,1219.66,"AceticAcid","acid"
"xeta","ACT1_M_87528","CHEMBL850","CHEMBL850",8.56,144.64,"Ehtanol","H2"
"xeta","ACT1_M_87529","CHEMBL1957266","CHEMBL1957266",7.14,914.64,"CarbonDioxide","carbon"
"xeta","ACT1_M_87531","CHEMBL372361","CHEMBL372361",1.08,953.24,"CalciumCarbonate","calcium"
"xeta","ACT1_M_87533","CHEMBL47875","CHEMBL47875",9.17,583.77,"SodiumChloride","calcium"
"xeta","ACT1_M_87539","CHEMBL1650737","CHEMBL1650737",4.53,634.27,"Methane","carbon"
"xeta","ACT1_M_87542","CHEMBL1462105","CHEMBL1462105",1.22,1443.12,"Aspirin","carbon"
"xeta","ACT1_M_87543","CHEMBL419763","CHEMBL419763",5.06,844.21,"PotassiumTartrate","carbon"
"xeta","ACT1_M_87544","CHEMBL149434","CHEMBL149434",3.94,1731.89,"Bakingsoda","soda"
"xeta","ACT1_M_87545","CHEMBL49236","CHEMBL49236",6.08,1089.04,"Acetaminophen","soda"
"xeta","ACT1_M_87549","CHEMBL12952","CHEMBL12952",5.38,816.12,"AceticAcid","acid"
"xeta","ACT1_M_87550","CHEMBL1939752","CHEMBL1939752",3.51,2010.41,"Ehtanol","H2"
"xeta","ACT1_M_87551","CHEMBL21342","CHEMBL21342",6.94,346.75,"CarbonDioxide","carbon"
"xeta","ACT1_M_87552","CHEMBL1778623","CHEMBL1778623",8.31,1706.55,"CalciumCarbonate","calcium"
"xeta","ACT1_M_87553","CHEMBL1004","CHEMBL1004",9.06,1746.3,"SodiumChloride","calcium"
"xeta","ACT1_M_87554","CHEMBL17357","CHEMBL17357",4.7,625.43,"Methane","carbon"
"xeta","ACT1_M_87555","CHEMBL39058","CHEMBL39058",2.88,102.26,"Aspirin","carbon"
"xeta","ACT1_M_87557","CHEMBL322019","CHEMBL322019",1.53,1678.54,"PotassiumTartrate","carbon"
"xeta","ACT1_M_87561","CHEMBL472","CHEMBL472",5.37,46.84,"Bakingsoda","soda"
"xeta","ACT1_M_87562","CHEMBL249927","CHEMBL249927",2.32,681.69,"Acetaminophen","soda"
"xeta","ACT1_M_87565","CHEMBL1194666","CHEMBL1194666",4.9,949.52,"AceticAcid","acid"
"xeta","ACT1_M_87566","CHEMBL443239","CHEMBL443239",8.13,1019.95,"Ehtanol","H2"
"xeta","ACT1_M_87567","CHEMBL277148","CHEMBL277148",3.58,454.83,"CarbonDioxide","carbon"
"xeta","ACT1_M_87568","CHEMBL242818","CHEMBL242818",4.23,1447.52,"CalciumCarbonate","calcium"
"xeta","ACT1_M_87569","CHEMBL419742","CHEMBL419742",4.93,2000.17,"SodiumChloride","calcium"
"xeta","ACT1_M_87570","CHEMBL187007","CHEMBL187007",2.79,1735.71,"Methane","carbon"
"xeta","ACT1_M_87571","CHEMBL2147150","CHEMBL2147150",5.66,693.15,"Aspirin","carbon"
